Name,Year,Latitude,Longitude,Country
 Cumberland University,1842,36.2052388,-86.2991323,US
 Hollins University,1842,37.3561559,-79.9423778,US
 Iowa Wesleyan University,1842,40.9729533,-91.5526513,US
 Mary Baldwin University,1842,38.154104,-79.0698314,US
 Ohio Wesleyan University,1842,40.2964709,-83.0670291,US
 Roanoke College,1842,37.294248,-80.054927,US
 Technische Universiteit Delft,1842,51.9962928,4.375942,NL
" The Citadel, The Military College of South Carolina",1842,32.7971843,-79.9607866,US
 Universidad de Chile,1842,-33.4445204,-70.6509277,CL
 Villanova University,1842,40.0378952,-75.3433315,US
 Willamette University,1842,44.93523,-123.0307073,US
 Clarke University,1843,42.5091288,-90.690021,US
 College of the Holy Cross,1843,42.2392391,-71.8079608,US
 Hochschule für Musik und Theater Leipzig,1843,51.332716,12.366783,DE
 IMT Mines Alès,1843,44.1328582,4.0882201,FR
 Hillsdale College,1844,41.9326414,-84.6336504,US
 Konstfack,1844,59.2994445,17.9930862,SE
 Lviv Polytechnic National University,1844,49.8357642,24.0142885,UA
 Olivet College,1844,42.4431381,-84.9249065,US
 Saint Mary's College,1844,41.707304,-86.256745,US
 Uman National University of Horticulture,1844,48.7681704,30.2353137,UA
" University at Albany, State University of New York",1844,42.6849814,-73.824773,US
 University of Notre Dame,1844,41.7055716,-86.2353388,US
 Baldwin Wallace University,1845,41.3711165,-81.8478088,US
 Baylor University,1845,31.5497007,-97.1143046,US
 Glasgow School of Art,1845,55.866147,-4.2636933,GB
 Hellenic Naval Academy,1845,37.9345869,23.6279762,GR
 Limestone College,1845,35.0556533,-81.6498909,US
" National University of Ireland, Galway",1845,53.2791549,-9.0617372,IE
 Norwich University of the Arts,1845,52.6303118,1.2966966,GB
 United States Naval Academy,1845,38.9820658,-76.4839405,US
 University College Cork,1845,51.8929592,-8.4937711,IE
 University of Mary Hardin-Baylor,1845,31.0701756,-97.4666818,US
 Wittenberg University,1845,39.9357509,-83.8141833,US
 Carroll University,1846,43.0043632,-88.2284088,US
 Grinnell College,1846,41.749223,-92.7201302,US
 Leeds Arts University,1846,53.808845,-1.551577,GB
 MacMurray College,1846,39.731828,-90.2231448,US
 Saint Vincent College,1846,40.2925415,-79.4003655,US
 Saint Xavier University,1846,41.7072104,-87.715667,US
 Taylor University,1846,40.4558636,-85.4988538,US
" University at Buffalo, State University of New York",1846,42.9533594,-78.8182506,US
 University of Mount Union,1846,40.9045455,-81.1100005,US
 Carthage College,1847,42.6238133,-87.8198185,US
 College of Mount Saint Vincent,1847,40.9124186,-73.9030113,US
 Earlham College,1847,39.823941,-84.913241,US
 Indian Institute of Technology Roorkee,1847,29.8648599,77.8965787,IN
 Lawrence University,1847,44.2611716,-88.3989041,US
 Midway University,1847,44.9665993,-93.2055201,US
 Otterbein University,1847,40.1255427,-82.9365192,US
 Rockford University,1847,42.269123,-89.021474,US
 Saint Francis University,1847,40.50382,-78.6376191,US
 The City College of New York,1847,40.8200471,-73.9492724,US
 Universidad Nacional Autónoma de Honduras,1847,14.0846099,-87.1620857,HN
 University of Iowa,1847,41.6626963,-91.5548998,US
 Chowan University,1848,36.4354563,-77.0969759,US
 Geneva College,1848,40.7728309,-80.3211589,US
 Hochschule Fresenius,1848,40.7523242,-73.9807302,US
 London Metropolitan University,1848,51.551617,-0.110715,GB
 Moore College of Art and Design,1848,39.9569015,-75.1720136,US
 Muhlenberg College,1848,40.597544,-75.5101316,US
 Rhodes College,1848,35.1556997,-89.9889893,US
 Royal Irish Academy of Music,1848,53.3423388,-6.2501342,IE
 University of Mississippi,1848,34.3647324,-89.538443,US
 University of Ottawa,1848,45.4231064,-75.6831329,CA
 University of Wisconsin-Madison,1848,43.076592,-89.4124875,US
 Vysoká škola Fresenius,1848,42.360091,-71.09416,US
 Austin College,1849,33.6469821,-96.5982071,US
 Central Connecticut State University,1849,41.6929529,-72.7682547,US
 Eastern Michigan University,1849,42.2506803,-83.624089,US
 Pacific University,1849,45.5209038,-123.1095836,US
" Royal Holloway, University of London",1849,51.425673,-0.5630625,GB
 Universidad de Santiago de Chile,1849,-33.4495902,-70.6801949,CL
 VŠB - Technická univerzita Ostrava,1849,49.8336826,18.1636092,CZ
 Waynesburg University,1849,39.8993836,-80.1863421,US
 William Jewell College,1849,39.2473119,-94.412117,US
 Defiance College,1850,41.2963026,-84.3598197,US
 Heidelberg University,1850,41.1163289,-83.1680644,US
 Hiram College,1850,41.3107999,-81.1439988,US
 Illinois Wesleyan University,1850,40.490892,-88.9905152,US
" St Mary's University, Twickenham",1850,51.437026,-0.3350701,GB
 The University of Sydney,1850,-33.888584,151.1873473,AU
 The University of Utah,1850,40.7649368,-111.8421021,US
 Université des Antilles,1850,16.2242724,-61.5289325,GP
 University of Dayton,1850,39.7392861,-84.1799647,US
 University of Rochester,1850,43.1305531,-77.6260033,US
 Urbana University,1850,40.1000203,-83.7617475,US
 Albany Law School,1851,42.6513469,-73.777032,US
 Carson-Newman University,1851,36.1221735,-83.4909567,US
 Catawba College,1851,35.691394,-80.4825793,US
 Coe College,1851,41.9884409,-91.6589797,US
 Columbia College,1851,38.9578722,-92.3264079,US
 Florida State University,1851,30.4418778,-84.2984889,US
 Lasell College,1851,42.343169,-71.2443859,US
 Northeastern State University,1851,35.9209678,-94.965902,US
 Northwestern University,1851,42.0564594,-87.675267,US
 Notre Dame de Namur University,1851,37.5174426,-122.2863888,US
 Ripon College,1851,43.843222,-88.84096,US
 Saint Joseph's University,1851,39.9962506,-75.234254,US
 Santa Clara University,1851,37.3496418,-121.9389875,US
 University of Minnesota,1851,44.97399,-93.2277285,US
 University of the Pacific,1851,37.9798869,-121.3128577,US
" Westminster College, Missouri",1851,38.8500391,-91.9544836,US
 Antioch University,1852,39.8035112,-83.9086346,US
 California University of Pennsylvania,1852,40.063294,-79.8824041,US
 Gordon State College,1852,33.0475298,-84.1551009,US
 Loyola University Maryland,1852,39.3463882,-76.6210078,US
 Mills College,1852,37.7806622,-122.1828536,US
 St. Mary's University,1852,29.4523378,-98.5640981,US
 Tufts University,1852,42.4074843,-71.1190232,US
 Universitatea de Stiinte Agronomice si Medicina Veterinara din Bucuresti,1852,44.4710846,26.0711976,RO
 Université Laval,1852,46.7817463,-71.2747424,CA
 University of Dubuque,1852,42.4977869,-90.6921934,US
 Wartburg College,1852,42.7288827,-92.4821951,US
" Westminster College, Pennsylvania",1852,41.119859,-80.332286,US
 Arcadia University,1853,40.092036,-75.1659445,US
 Central College,1853,41.4005091,-92.9192339,US
 Cornell College,1853,41.9269546,-91.4253502,US
 Culver-Stockton College,1853,40.1290996,-91.5335407,US
 Manhattan College,1853,40.8896112,-73.9027611,US
 Monmouth College,1853,40.9135265,-90.6386297,US
 Mount Aloysius College,1853,40.4595885,-78.603312,US
 St. Francis Xavier University,1853,45.6179829,-61.9947194,CA
 The University of Melbourne,1853,-37.7983459,144.960974,AU
 University of Florida,1853,29.6436325,-82.3549302,US
 Washington University in St. Louis,1853,38.6487895,-90.3107962,US
 Central Methodist University,1854,39.1489094,-92.6840726,US
" Columbia College, South Carolina",1854,34.045537,-81.030911,US
 Hamline University,1854,44.9656861,-93.1650999,US
 Huntingdon College,1854,32.3505627,-86.2862295,US
 Lincoln University,1854,38.5638414,-92.1695212,US
 Lviv National Music Academy,1854,49.836967,24.0324533,UA
 Rhode Island College,1854,41.842207,-71.461204,US
 Salem State University,1854,42.5027347,-70.8907073,US
 Staatliche Akademie der Bildenden Künste Karlsruhe,1854,49.01303,8.38733,DE
 Universidad Autónoma de Chapingo,1854,19.491126,-98.8840805,MX
 Université Clermont Auvergne,1854,45.7761716,3.0924646,FR
 University College Dublin,1854,53.3082312,-6.224133,IE
 University of Evansville,1854,37.9733172,-87.5318644,US
 Wofford College,1854,34.9580657,-81.9344902,US
 Bates College,1855,44.1057216,-70.2021865,US
 Eidgenössische Technische Hochschule Zürich,1855,47.376313,8.5476699,CH
 Elmira College,1855,42.0967817,-76.8153705,US
 Eureka College,1855,40.71398,-89.267575,US
 Hochschule Reutlingen,1855,48.4818401,9.1870738,DE
 Kean University,1855,40.6787923,-74.232353,US
 Michigan State University,1855,42.701848,-84.4821719,US
 Millersville University of Pennsylvania,1855,39.9987943,-76.3527392,US
 Penn State University,1855,40.7982133,-77.8599084,US
 The Catholic University of Korea,1855,37.5859218,127.0043275,KR
 The College of New Jersey,1855,40.2683273,-74.777789,US
 The National Academy of Chinese Theatre Arts,1855,39.863585,116.332396,CN
 University of San Francisco,1855,37.7765643,-122.4507187,US
 William Paterson University,1855,40.9477325,-74.1973109,US
 Albright College,1856,40.3615027,-75.910629,US
 Auburn University,1856,32.5933574,-85.4951663,US
 Hochschule für Musik Carl Maria von Weber,1856,51.0537825,13.7248395,DE
" Indian Institute of Engineering Science and Technology, Shibpur",1856,22.5551808,88.3071379,IN
 Lake Erie College,1856,41.7163371,-81.2513184,US
 Lviv National Agrarian University,1856,49.8977592,24.0915853,UA
 Mars Hill University,1856,35.8343034,-82.5299354,US
 Newberry College,1856,34.2861075,-81.6219227,US
 Niagara University,1856,43.1369816,-79.0349955,US
 Plymouth College of Art,1856,50.3732769,-4.1372815,GB
 Seton Hall University,1856,40.7433773,-74.2465446,US
 St. Lawrence University,1856,44.5892119,-75.1608814,US
 Universidad Juárez del Estado de Durango,1856,24.0143332,-104.6894124,MX
 Universidad Nacional del Altiplano,1856,-15.8243805,-70.0162544,PE
 University of Maryland,1856,38.9869183,-76.9425543,US
 Western Oregon University,1856,44.8536342,-123.2388472,US
 Wilberforce University,1856,39.710391,-83.879407,US
 École Centrale de Lyon,1857,45.7825983,4.7664999,FR
 Edinboro University of Pennsylvania,1857,41.871572,-80.1208028,US
 Harris-Stowe State University,1857,38.631924,-90.224919,US
 Illinois State University,1857,40.5120479,-88.9931683,US
 Lake Forest College,1857,42.2506603,-87.8281842,US
 Mansfield University of Pennsylvania,1857,41.8047541,-77.070428,US
 Queens University of Charlotte,1857,35.1887076,-80.8329318,US
 San José State University,1857,37.3351874,-121.8810715,US
 Sewanee: The University of the South,1857,35.20518,-85.9176605,US
 Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart,1857,48.7784579,9.1859448,DE
 Tennessee Wesleyan University,1857,35.4453143,-84.5944254,US
 Universidad de Atacama,1857,-27.3568615,-70.3523672,CL
 Universitatea de Medicina si Farmacie Carol Davila din Bucuresti,1857,44.4349877,26.069722,RO
 University of Calcutta,1857,22.5750862,88.3629188,IN
 University of Madras,1857,13.0660293,80.2831719,IN
 University of Mumbai,1857,18.9293321,72.8310376,IN
 University of Windsor,1857,42.3043142,-83.066039,CA
 Upper Iowa University,1857,42.8410079,-91.7998459,US
 William Peace University,1857,35.789481,-78.637391,US
 Anglia Ruskin University,1858,52.2032672,0.1345112,GB
 Baker University,1858,38.7780272,-95.1880247,US
 Hannibal-LaGrange University,1858,39.7293659,-91.3917209,US
 Iowa State University of Science and Technology,1858,42.0266187,-93.6464654,US
 Keio University,1858,35.6489643,139.7429376,JP
 Kentucky Wesleyan College,1858,37.7435478,-87.1201839,US
 Linfield College,1858,45.2006802,-123.1993365,US
 St. Bonaventure University,1858,42.0794875,-78.4842703,US
 Susquehanna University,1858,40.7973267,-76.8744803,US
 Université Saint-Louis - Bruxelles,1858,50.8537503,4.3616789,BE
 University of Illinois at Chicago,1858,41.8697938,-87.6496336,US
 Winona State University,1858,44.0473997,-91.6432837,US
 Adrian College,1859,41.8985832,-84.0591739,US
 Ateneo de Manila University,1859,14.6394662,121.0780192,PH
 Averett University,1859,36.5782571,-79.4137759,US
 Norges miljø- og biovitenskapelige universitet,1859,59.6661754,10.7682151,NO
 Politecnico di Torino,1859,45.0625097,7.6623853,IT
 St. Francis College,1859,40.6930863,-73.9921398,US
 The Cooper Union for the Advancement of Science and Art,1859,40.7280822,-73.9916086,US
 Universidad Autónoma de San Luis Potosí,1859,22.1527235,-100.9780052,MX
 Universidad Nacional de Loja,1859,-4.0329396,-79.2025477,EC
 Valparaiso University,1859,41.4639394,-87.0438893,US
 Whitman College,1859,46.0705799,-118.3306351,US
 Visokom gospodarskom ucilištu u Križevcima,1860,46.0275786,16.5511215,HR
 Augustana College,1860,41.5051053,-90.5507098,US
 Augustana University,1860,43.5225464,-96.7399039,US
 Bard College,1860,42.0203897,-73.9100544,US
 Bauhaus-Universität Weimar,1860,50.9745958,11.3290373,DE
 King Edward Medical University,1860,31.5702543,74.3144769,PK
 Louisiana State University,1860,30.4132579,-91.1800023,US
 New York Medical College,1860,41.0852231,-73.809707,US
 Quincy University,1860,39.9405844,-91.3854387,US
 Simpson College,1860,41.364988,-93.563626,US
 SUNY Downstate Medical Center,1860,40.6552459,-73.945734,US
 Universitatea Alexandru Ioan Cuza,1860,47.1739612,27.5721063,RO
 Universitatea de Arte George Enescu Iasi,1860,47.1643646,27.5850472,RO
 Wheaton College,1860,41.868388,-88.0996231,US
 Chapman University,1861,33.7931305,-117.8521395,US
 Don Honorio Ventura Technological State University,1861,14.9977785,120.6559842,PH
 Luther College,1861,43.311063,-91.8062533,US
 Massachusetts Institute of Technology,1861,42.360091,-71.09416,US
 North Central College,1861,41.772663,-88.1440142,US
 State University of New York at Oswego,1861,43.4513928,-76.5425285,US
 University of Washington,1861,47.6553351,-122.3035199,US
 Vassar College,1861,41.686229,-73.8972957,US
 Gustavus Adolphus College,1862,44.3221619,-93.9687771,US
 Lakeland College,1862,39.4168843,-88.380659,US
 Rigas Tehniska universitate,1862,56.9472011,24.1051693,LV
 St. Petersburg State Conservatory,1862,59.925973,30.2981332,RU
 University of South Dakota,1862,42.7883015,-96.9253381,US
 Widener University,1862,39.8615634,-75.3576412,US
 Emporia State University,1863,38.4163982,-96.1792764,US
 Goddard College,1863,44.2789862,-72.4381007,US
 Institut Saint-Luc Tournai,1863,50.6318473,3.3546541,BE
 Kansas State University,1863,39.1974437,-96.5847249,US
 La Salle University,1863,40.0386037,-75.1566354,US
 Politecnico di Milano,1863,45.4784315,9.2283424,IT
 Saint Mary's College of California,1863,37.8413472,-122.1101354,US
 University of Massachusetts Amherst,1863,42.3867598,-72.5300515,US
 Concordia University Chicago,1864,41.8996695,-87.809534,US
 Forman Christian College,1864,31.5221725,74.3320166,PK
 Gallaudet University,1864,38.908422,-76.9923875,US
" Government College University, Lahore",1864,31.573152,74.3078585,PK
 St. Louis College of Pharmacy,1864,38.6365729,-90.2611878,US
 Swarthmore College,1864,39.9053418,-75.3536225,US
 Universitatea din Bucuresti,1864,44.4355381,26.1011433,RO
 Universitatea Nationala de Arte Bucuresti,1864,44.4448553,26.0870168,RO
 Universitatea Nationala de Muzica Bucuresti,1864,44.4395084,26.0904857,RO
 Universitatea Politehnica din Bucuresti,1864,44.4386064,26.0494925,RO
 Université de Moncton,1864,46.1050904,-64.7817619,CA
" University of California, San Francisco",1864,37.7854785,-122.4401619,US
 University of Denver,1864,39.6766174,-104.9618965,US
 University of Maine at Farmington,1864,44.6690521,-70.1489758,US
 Cornell University,1865,42.4534492,-76.4735027,US
 Dean College,1865,42.084841,-71.3980427,US
 Indiana State University,1865,39.4714449,-87.4082752,US
 Lehigh University,1865,40.6048687,-75.3775187,US
 Lincoln College,1865,40.1575092,-89.3606727,US
 Odessa National University,1865,46.487545,30.7310521,UA
 Ottawa University,1865,38.6029423,-95.2637339,US
 Oxford Brookes University,1865,51.755011,-1.224225,GB
 Peirce College,1865,39.9454581,-75.1662979,US
 Rider University,1865,40.2788009,-74.7379884,US
 Russian State Agricultural University,1865,55.832964,37.5498389,RU
 Shaw University,1865,35.771043,-78.6379262,US
 Szinház-és Filmmuvészeti Egyetem,1865,47.4952475,19.0661905,HU
 The University of Maine,1865,44.8955674,-68.6735534,US
 University of Kansas,1865,38.9543439,-95.2557961,US
 University of Kentucky,1865,38.0306511,-84.5039697,US
 Virginia Union University,1865,37.5626214,-77.4513784,US
 Washburn University,1865,39.0333789,-95.7015675,US
 Worcester Polytechnic Institute,1865,42.2746367,-71.8063379,US
 American University of Beirut,1866,33.9008359,35.480744,LB
 Carleton College,1866,44.4613633,-93.1559742,US
 Davenport University,1866,42.8494622,-85.5306649,US
 Edward Waters College,1866,30.3436839,-81.6836991,US
 Fisk University,1866,36.167332,-86.8035531,US
 Hope College,1866,42.7872057,-86.1016175,US
 Kutztown University of Pennsylvania,1866,40.5105216,-75.7829733,US
 Lebanon Valley College,1866,40.3337415,-76.5150796,US
" Lincoln University, Missouri",1866,38.5638414,-92.1695212,US
 Milligan College,1866,36.3019452,-82.294843,US
 Moscow Polytech,1866,55.7814463,37.7112893,RU
 Moscow Tchaikovsky Conservatory,1866,55.7561422,37.603916,RU
